hhid,cid,vid,uid,does_hh_own,does_hh_has_access,hh_head_age,hh_head_educ_years,hh_has_electricity,hh_any_od,baseline_access,baseline_ownership,treat_cat,any_treatment
319313,3205,319,3,1,1,22,9,1,0,.875,.75,LPP+Subsidy+Supply,1
319315,3205,319,3,1,1,26,12,,0,.88235295,.7647059,LPP+Subsidy+Supply,1
319411,3206,319,3,0,0,32,11,,1,1,.53333336,LPP+Subsidy,1
319207,3026,319,3,0,0,35,8,0,1,.2,.13333334,LPP+Subsidy+Supply,1
319117,3026,319,3,1,1,26,2,,0,.1875,.125,LPP+Subsidy+Supply,1
319205,3026,319,3,1,1,60,1,0,0,.2,.13333334,LPP+Subsidy+Supply,1
319540,3027,319,3,1,1,26,9,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319433,3027,319,3,0,1,88,1,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319103,3026,319,3,1,1,39,13,,0,.1875,.125,LPP+Subsidy+Supply,1
319114,3026,319,3,0,0,35,12,,1,.1875,.125,LPP+Subsidy+Supply,1
319218,3026,319,3,0,1,29,2,0,0,.13333334,.13333334,LPP+Subsidy+Supply,1
319101,3026,319,3,0,0,60,2,,1,.1875,.125,LPP+Subsidy+Supply,1
319519,3027,319,3,1,1,55,2,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319113,3026,319,3,0,0,50,Missing,0,1,.2,.13333334,LPP+Subsidy+Supply,1
319516,3027,319,3,1,1,28,12,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319241,3027,319,3,1,1,45,2,1,0,.81818181,.54545456,LPP+Subsidy+Supply,1
319530,3027,319,3,1,1,30,12,1,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319123,3027,319,3,0,1,27,9,0,0,.81818181,.54545456,LPP+Subsidy+Supply,1
319230,3027,319,3,1,1,50,1,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319206,3026,319,3,0,0,65,1,,1,.1875,.125,LPP+Subsidy+Supply,1
319116,3026,319,3,1,1,42,18,,0,.1875,.125,LPP+Subsidy+Supply,1
319423,3206,319,3,1,1,65,2,1,0,1,.5,LPP+Subsidy,1
319219,3026,319,3,1,1,30,9,0,1,.2,.13333334,LPP+Subsidy+Supply,1
319524,3027,319,3,1,1,30,9,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319244,3027,319,3,1,1,29,12,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319224,3026,319,3,0,0,75,1,,1,.1875,.125,LPP+Subsidy+Supply,1
319541,3027,319,3,1,1,60,2,1,0,.78787881,.54545456,LPP+Subsidy+Supply,1
319221,3026,319,3,0,0,60,2,0,1,.2,.13333334,LPP+Subsidy+Supply,1
319534,3027,319,3,1,1,33,7,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319105,3026,319,3,1,1,42,1,1,0,.2,.13333334,LPP+Subsidy+Supply,1
319426,3206,319,3,0,0,42,2,,1,1,.53333336,LPP+Subsidy,1
319129,3027,319,3,1,1,25,8,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319408,3206,319,3,0,1,48,12,1,0,1,.5714286,LPP+Subsidy,1
319539,3027,319,3,0,1,26,9,1,0,.78787881,.54545456,LPP+Subsidy+Supply,1
319104,3026,319,3,1,1,50,2,,0,.1875,.125,LPP+Subsidy+Supply,1
319522,3027,319,3,1,1,28,7,0,0,.81818181,.54545456,LPP+Subsidy+Supply,1
319404,3206,319,3,1,1,38,9,0,0,1,.5,LPP+Subsidy,1
319312,3205,319,3,1,1,30,5,,0,.88235295,.7647059,LPP+Subsidy+Supply,1
319422,3206,319,3,0,0,36,1,,1,1,.53333336,LPP+Subsidy,1
319308,3205,319,3,0,0,70,1,,1,.88235295,.7647059,LPP+Subsidy+Supply,1
319406,3206,319,3,1,1,32,7,,0,1,.53333336,LPP+Subsidy,1
319434,3027,319,3,1,1,35,12,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319517,3027,319,3,1,1,42,2,0,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319416,3206,319,3,0,1,35,6,,0,1,.53333336,LPP+Subsidy,1
319125,3027,319,3,1,1,35,15,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319538,3027,319,3,1,1,27,2,1,0,.78787881,.54545456,LPP+Subsidy+Supply,1
319407,3206,319,3,1,1,23,9,,0,1,.53333336,LPP+Subsidy,1
319435,3027,319,3,1,1,34,2,1,0,.78787881,.54545456,LPP+Subsidy+Supply,1
319303,3205,319,3,0,0,23,1,,1,.88235295,.7647059,LPP+Subsidy+Supply,1
319310,3205,319,3,1,1,40,2,1,0,.875,.75,LPP+Subsidy+Supply,1
319431,3027,319,3,1,1,25,9,1,1,.78787881,.54545456,LPP+Subsidy+Supply,1
319521,3027,319,3,1,1,25,2,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319319,3205,319,3,1,1,24,9,,0,.88235295,.7647059,LPP+Subsidy+Supply,1
319432,3027,319,3,1,1,34,1,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319304,3205,319,3,1,1,50,2,1,0,.875,.75,LPP+Subsidy+Supply,1
319232,3027,319,3,1,1,55,12,1,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319536,3027,319,3,1,1,50,2,1,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319305,3205,319,3,0,1,24,9,,0,.88235295,.7647059,LPP+Subsidy+Supply,1
319212,3026,319,3,0,0,30,1,0,1,.2,.13333334,LPP+Subsidy+Supply,1
319121,3027,319,3,0,1,65,2,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319425,3206,319,3,1,1,60,1,1,1,1,.5,LPP+Subsidy,1
319233,3027,319,3,1,1,29,14,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319533,3027,319,3,1,1,33,12,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319511,3205,319,3,0,0,45,12,,1,.88235295,.7647059,LPP+Subsidy+Supply,1
319532,3027,319,3,1,1,50,1,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319507,3205,319,3,1,1,26,Missing,,0,.88235295,.7647059,LPP+Subsidy+Supply,1
319314,3205,319,3,1,1,80,9,,0,.88235295,.7647059,LPP+Subsidy+Supply,1
319100,3026,319,3,0,0,23,1,,1,.1875,.125,LPP+Subsidy+Supply,1
319216,3026,319,3,0,0,35,Missing,0,1,.2,.13333334,LPP+Subsidy+Supply,1
319124,3027,319,3,1,1,50,12,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319235,3027,319,3,1,1,35,14,1,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319302,3205,319,3,0,0,46,2,0,1,.9375,.8125,LPP+Subsidy+Supply,1
319243,3027,319,3,1,1,72,1,1,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319413,3206,319,3,0,0,30,10,1,1,1,.5714286,LPP+Subsidy,1
319225,3026,319,3,0,0,45,1,0,1,.2,.13333334,LPP+Subsidy+Supply,1
319111,3026,319,3,0,0,70,1,0,1,.2,.13333334,LPP+Subsidy+Supply,1
319201,3205,319,3,1,1,40,9,,0,.88235295,.7647059,LPP+Subsidy+Supply,1
319317,3205,319,3,1,1,24,9,1,0,.875,.75,LPP+Subsidy+Supply,1
319128,3027,319,3,1,1,30,9,1,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319112,3026,319,3,1,1,42,2,,0,.1875,.125,LPP+Subsidy+Supply,1
319210,3026,319,3,1,1,50,1,,0,.1875,.125,LPP+Subsidy+Supply,1
319410,3206,319,3,0,1,68,2,1,0,1,.5714286,LPP+Subsidy,1
319528,3027,319,3,1,1,45,9,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
319107,3026,319,3,0,0,55,2,,1,.1875,.125,LPP+Subsidy+Supply,1
319202,3026,319,3,1,1,45,1,,0,.1875,.125,LPP+Subsidy+Supply,1
319417,3206,319,3,0,1,60,2,,1,1,.53333336,LPP+Subsidy,1
319119,3026,319,3,1,1,40,13,0,0,.13333334,.06666667,LPP+Subsidy+Supply,1
319227,3027,319,3,0,0,36,2,0,1,.81818181,.54545456,LPP+Subsidy+Supply,1
319109,3026,319,3,0,0,65,1,0,1,.2,.13333334,LPP+Subsidy+Supply,1
319300,3205,319,3,1,1,46,9,1,0,.875,.75,LPP+Subsidy+Supply,1
319204,3026,319,3,0,0,55,7,,1,.1875,.125,LPP+Subsidy+Supply,1
319525,3027,319,3,1,1,30,2,0,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319523,3027,319,3,0,1,60,2,0,0,.81818181,.54545456,LPP+Subsidy+Supply,1
319228,3027,319,3,1,1,52,2,1,0,.81818181,.54545456,LPP+Subsidy+Supply,1
319240,3027,319,3,1,1,34,9,0,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319214,3026,319,3,1,1,22,8,,0,.1875,.125,LPP+Subsidy+Supply,1
319208,3026,319,3,0,0,75,1,,1,.1875,.125,LPP+Subsidy+Supply,1
319515,3027,319,3,1,1,48,1,0,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319307,3205,319,3,0,0,40,5,,1,.88235295,.7647059,LPP+Subsidy+Supply,1
319301,3205,319,3,1,1,26,12,,0,.88235295,.7647059,LPP+Subsidy+Supply,1
319226,3026,319,3,1,1,40,2,,1,.1875,.125,LPP+Subsidy+Supply,1
319418,3206,319,3,1,1,28,8,,0,1,.53333336,LPP+Subsidy,1
319122,3027,319,3,1,1,30,2,1,0,.81818181,.54545456,LPP+Subsidy+Supply,1
319229,3027,319,3,1,1,29,9,1,0,.78787881,.5151515,LPP+Subsidy+Supply,1
319529,3027,319,3,1,1,65,12,,0,.79411763,.52941179,LPP+Subsidy+Supply,1
320237,3186,320,3,1,1,40,2,0,0,1,.76923078,LPP+Subsidy+Supply,1
320205,3184,320,3,1,1,50,6,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320211,3184,320,3,0,1,70,1,1,0,.86206895,.62068963,LPP+Subsidy+Supply,1
320605,3187,320,3,1,1,39,12,1,0,.71052629,.5,LPP+Subsidy,1
320133,3185,320,3,0,0,65,2,1,1,.91666669,.83333331,LPP+Subsidy,1
320204,3184,320,3,1,1,37,12,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320316,3185,320,3,0,0,31,1,0,1,.83333331,.75,LPP+Subsidy,1
320220,3184,320,3,1,1,35,1,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320620,3187,320,3,0,0,22,12,1,1,.71052629,.52631581,LPP+Subsidy,1
320301,3185,320,3,0,1,28,13,,0,.84615386,.76923078,LPP+Subsidy,1
320615,3187,320,3,1,1,55,14,0,0,.71052629,.5,LPP+Subsidy,1
320417,3187,320,3,1,1,30,2,,0,.71794873,.51282054,LPP+Subsidy,1
320619,3187,320,3,1,1,75,1,,0,.71794873,.51282054,LPP+Subsidy,1
320625,3187,320,3,1,1,64,12,1,0,.71052629,.5,LPP+Subsidy,1
320108,3184,320,3,1,1,39,8,0,0,.86206895,.62068963,LPP+Subsidy+Supply,1
320401,3186,320,3,1,1,28,1,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320421,3184,320,3,0,1,28,13,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320219,3184,320,3,0,0,60,1,0,1,.89655173,.62068963,LPP+Subsidy+Supply,1
320105,3184,320,3,1,1,30,10,0,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320127,3184,320,3,1,1,55,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320311,3185,320,3,0,0,39,1,1,1,.91666669,.83333331,LPP+Subsidy,1
320413,3186,320,3,1,1,33,11,1,0,.92307693,.69230771,LPP+Subsidy+Supply,1
320513,3187,320,3,0,0,65,1,1,1,.7368421,.52631581,LPP+Subsidy,1
320320,3184,320,3,1,1,50,13,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320112,3184,320,3,1,1,45,7,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320402,3186,320,3,1,1,25,13,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320202,3184,320,3,0,0,63,12,0,1,.86206895,.62068963,LPP+Subsidy+Supply,1
320514,3187,320,3,1,1,70,1,,0,.71794873,.51282054,LPP+Subsidy,1
320404,3186,320,3,1,1,48,9,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320524,3187,320,3,0,0,70,1,0,1,.71052629,.52631581,LPP+Subsidy,1
320317,3184,320,3,1,1,55,12,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320100,3184,320,3,1,1,31,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320118,3184,320,3,1,1,40,8,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320409,3186,320,3,0,1,23,15,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320516,3187,320,3,0,0,40,1,,1,.71794873,.51282054,LPP+Subsidy,1
320227,3184,320,3,0,0,51,1,0,1,.89655173,.62068963,LPP+Subsidy+Supply,1
320232,3185,320,3,1,1,45,1,0,0,.83333331,.75,LPP+Subsidy,1
320326,3184,320,3,1,1,36,2,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320215,3184,320,3,1,1,35,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320130,3184,320,3,1,1,51,1,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320508,3187,320,3,1,1,47,2,,0,.71794873,.51282054,LPP+Subsidy,1
320310,3185,320,3,0,0,39,2,,1,.84615386,.76923078,LPP+Subsidy,1
320126,3184,320,3,1,1,31,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320102,3184,320,3,1,1,72,1,0,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320103,3184,320,3,0,1,60,9,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320113,3184,320,3,0,0,37,9,,1,.86666667,.60000002,LPP+Subsidy+Supply,1
320116,3184,320,3,1,1,34,2,1,0,.86206895,.62068963,LPP+Subsidy+Supply,1
320123,3184,320,3,0,1,20,9,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320239,3187,320,3,1,1,45,1,,0,.71794873,.51282054,LPP+Subsidy,1
320207,3184,320,3,1,1,25,9,0,0,.86206895,.62068963,LPP+Subsidy+Supply,1
320119,3184,320,3,1,1,46,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320224,3184,320,3,1,1,34,9,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320501,3186,320,3,0,1,54,2,,1,.9285714,.71428573,LPP+Subsidy+Supply,1
320521,3187,320,3,1,1,63,13,,0,.71794873,.51282054,LPP+Subsidy,1
320111,3184,320,3,1,1,67,2,0,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320623,3187,320,3,1,1,43,9,0,0,.71052629,.5,LPP+Subsidy,1
320626,3187,320,3,1,1,45,20,1,0,.71052629,.5,LPP+Subsidy,1
320209,3184,320,3,0,1,50,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320322,3185,320,3,1,1,66,15,1,0,.83333331,.75,LPP+Subsidy,1
320308,3185,320,3,1,1,33,Missing,,0,.84615386,.76923078,LPP+Subsidy,1
320110,3184,320,3,1,1,35,6,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320312,3185,320,3,1,1,42,2,,0,.84615386,.76923078,LPP+Subsidy,1
320429,3186,320,3,0,1,32,12,1,0,.92307693,.76923078,LPP+Subsidy+Supply,1
320408,3186,320,3,1,1,39,8,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320208,3184,320,3,0,1,35,2,0,0,.86206895,.62068963,LPP+Subsidy+Supply,1
320603,3187,320,3,0,0,60,2,0,1,.71052629,.52631581,LPP+Subsidy,1
320221,3184,320,3,0,0,27,1,1,1,.86206895,.62068963,LPP+Subsidy+Supply,1
320618,3187,320,3,1,1,36,15,1,0,.71052629,.5,LPP+Subsidy,1
320104,3184,320,3,1,1,32,2,0,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320107,3184,320,3,1,1,32,9,0,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320216,3184,320,3,1,1,28,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320222,3184,320,3,1,1,57,1,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320510,3187,320,3,1,1,57,2,,0,.71794873,.51282054,LPP+Subsidy,1
320321,3185,320,3,1,1,30,13,1,0,.83333331,.75,LPP+Subsidy,1
320616,3187,320,3,0,1,50,2,0,0,.71052629,.52631581,LPP+Subsidy,1
320218,3184,320,3,1,1,90,1,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320305,3185,320,3,1,1,35,2,1,0,.83333331,.75,LPP+Subsidy,1
320115,3184,320,3,1,1,60,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320234,3187,320,3,0,0,51,1,0,1,.7368421,.52631581,LPP+Subsidy,1
320331,3184,320,3,1,1,55,2,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320210,3184,320,3,1,1,45,2,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320325,3184,320,3,1,1,42,2,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320109,3184,320,3,1,1,25,6,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320515,3187,320,3,1,1,47,12,,0,.71794873,.51282054,LPP+Subsidy,1
320323,3185,320,3,0,1,40,13,,0,.84615386,.76923078,LPP+Subsidy,1
320600,3187,320,3,1,1,48,2,,0,.71794873,.51282054,LPP+Subsidy,1
320612,3187,320,3,1,1,69,2,1,0,.71052629,.5,LPP+Subsidy,1
320526,3187,320,3,0,0,40,2,1,1,.7368421,.52631581,LPP+Subsidy,1
320114,3184,320,3,1,1,45,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320614,3187,320,3,0,1,30,15,1,0,.71052629,.52631581,LPP+Subsidy,1
320617,3187,320,3,0,1,70,1,,0,.71794873,.51282054,LPP+Subsidy,1
320134,3185,320,3,0,0,25,13,,1,.84615386,.76923078,LPP+Subsidy,1
320629,3187,320,3,1,1,27,2,,0,.71794873,.51282054,LPP+Subsidy,1
320300,3184,320,3,1,1,53,1,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320512,3187,320,3,0,0,35,2,0,1,.7368421,.52631581,LPP+Subsidy,1
320627,3187,320,3,1,1,39,9,,0,.71794873,.51282054,LPP+Subsidy,1
320315,3185,320,3,1,1,60,10,1,0,.83333331,.75,LPP+Subsidy,1
320418,3186,320,3,1,1,28,2,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320302,3185,320,3,0,1,25,11,1,0,.83333331,.75,LPP+Subsidy,1
320424,3186,320,3,1,1,61,2,0,0,.92307693,.69230771,LPP+Subsidy+Supply,1
320334,3187,320,3,1,1,49,2,1,0,.7368421,.52631581,LPP+Subsidy,1
320505,3187,320,3,1,1,42,9,,0,.71794873,.51282054,LPP+Subsidy,1
320500,3187,320,3,1,1,36,2,0,0,.71052629,.5,LPP+Subsidy,1
320327,3184,320,3,1,1,32,2,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320606,3187,320,3,1,1,62,17,,0,.71794873,.51282054,LPP+Subsidy,1
320120,3184,320,3,0,1,25,7,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320517,3186,320,3,1,1,25,2,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320611,3187,320,3,1,1,45,9,1,0,.71052629,.5,LPP+Subsidy,1
320223,3184,320,3,1,1,48,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320523,3187,320,3,0,1,35,7,,0,.71794873,.51282054,LPP+Subsidy,1
320604,3186,320,3,1,1,59,9,1,0,.92307693,.69230771,LPP+Subsidy+Supply,1
320122,3184,320,3,1,1,40,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320502,3187,320,3,0,1,33,2,,1,.71794873,.51282054,LPP+Subsidy,1
320628,3187,320,3,1,1,85,9,,0,.71794873,.51282054,LPP+Subsidy,1
320426,3186,320,3,0,0,52,1,0,1,.92307693,.76923078,LPP+Subsidy+Supply,1
320504,3187,320,3,1,1,36,15,0,0,.71052629,.5,LPP+Subsidy,1
320608,3187,320,3,1,1,49,9,1,0,.71052629,.5,LPP+Subsidy,1
320601,3187,320,3,0,1,19,12,,0,.71794873,.51282054,LPP+Subsidy,1
320135,3187,320,3,0,0,33,5,,1,.71794873,.51282054,LPP+Subsidy,1
320419,3186,320,3,0,1,21,18,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320412,3186,320,3,0,0,42,11,,1,.9285714,.71428573,LPP+Subsidy+Supply,1
320129,3184,320,3,1,1,27,13,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320125,3184,320,3,1,1,51,1,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320406,3186,320,3,0,1,25,13,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320233,3185,320,3,0,0,27,2,,1,.84615386,.76923078,LPP+Subsidy,1
320423,3186,320,3,1,1,54,9,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320214,3184,320,3,1,1,35,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320203,3184,320,3,1,1,35,1,0,0,.89655173,.62068963,LPP+Subsidy+Supply,1
320428,3186,320,3,1,1,52,15,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320121,3184,320,3,1,1,30,2,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320519,3187,320,3,1,1,65,6,,0,.71794873,.51282054,LPP+Subsidy,1
320213,3184,320,3,1,1,42,8,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320431,3185,320,3,0,0,55,10,,1,.84615386,.76923078,LPP+Subsidy,1
320432,3187,320,3,0,0,65,1,,1,.71794873,.51282054,LPP+Subsidy,1
320303,3185,320,3,1,1,37,2,1,0,.83333331,.75,LPP+Subsidy,1
320430,3186,320,3,0,1,27,15,,0,.9285714,.71428573,LPP+Subsidy+Supply,1
320509,3187,320,3,1,1,38,2,1,0,.71052629,.5,LPP+Subsidy,1
320415,3187,320,3,0,0,65,1,,1,.71794873,.51282054,LPP+Subsidy,1
320106,3184,320,3,1,1,68,1,0,0,.86206895,.62068963,LPP+Subsidy+Supply,1
320124,3184,320,3,1,1,42,2,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320407,3186,320,3,0,1,40,9,1,0,.92307693,.69230771,LPP+Subsidy+Supply,1
320405,3186,320,3,1,1,32,20,1,0,.92307693,.69230771,LPP+Subsidy+Supply,1
320607,3187,320,3,1,1,55,12,,0,.71794873,.51282054,LPP+Subsidy,1
320236,3187,320,3,1,1,40,2,0,0,.71052629,.5,LPP+Subsidy,1
320400,3187,320,3,0,1,58,9,1,0,.7368421,.52631581,LPP+Subsidy,1
320528,3187,320,3,1,1,52,1,1,0,.7368421,.52631581,LPP+Subsidy,1
320332,3187,320,3,1,1,30,9,1,0,.7368421,.52631581,LPP+Subsidy,1
320522,3187,320,3,1,1,23,5,1,0,.71052629,.52631581,LPP+Subsidy,1
320624,3187,320,3,0,1,75,2,,0,.71794873,.51282054,LPP+Subsidy,1
320101,3184,320,3,1,1,54,1,1,0,.86206895,.58620691,LPP+Subsidy+Supply,1
320527,3187,320,3,1,1,57,1,0,0,.71052629,.5,LPP+Subsidy,1
320235,3187,320,3,0,1,26,13,1,0,.7368421,.52631581,LPP+Subsidy,1
320414,3187,320,3,0,0,28,9,1,1,.71052629,.5,LPP+Subsidy,1
320136,3187,320,3,1,1,35,1,,0,.71794873,.51282054,LPP+Subsidy,1
320506,3187,320,3,1,1,50,2,,0,.71794873,.51282054,LPP+Subsidy,1
320609,3187,320,3,1,1,39,21,,0,.71794873,.51282054,LPP+Subsidy,1
320225,3184,320,3,0,1,65,1,,0,.86666667,.60000002,LPP+Subsidy+Supply,1
320230,3184,320,3,0,0,80,13,,1,.86666667,.60000002,LPP+Subsidy+Supply,1
320613,3187,320,3,0,1,38,8,1,0,.71052629,.52631581,LPP+Subsidy,1
320226,3184,320,3,1,1,31,2,1,0,.89655173,.62068963,LPP+Subsidy+Supply,1
321311,3216,321,3,1,1,48,1,1,0,.82758623,.7241379,LPP+Subsidy+Supply,1
321517,3028,321,3,1,1,55,12,,0,.79411763,.61764705,LPP+Subsidy+Supply,1
321332,3216,321,3,1,1,24,18,1,0,.82758623,.7241379,LPP+Subsidy+Supply,1
321136,3216,321,3,0,0,46,1,,1,.83333331,.69999999,LPP+Subsidy+Supply,1
321133,3028,321,3,1,1,30,1,0,0,.78787881,.60606062,LPP+Subsidy+Supply,1
321106,3028,321,3,0,0,30,2,,1,.79411763,.61764705,LPP+Subsidy+Supply,1
321201,3216,321,3,0,1,31,14,0,0,.82758623,.68965518,LPP+Subsidy+Supply,1
321125,3028,321,3,1,1,60,10,0,0,.78787881,.63636363,LPP+Subsidy+Supply,1
321202,3216,321,3,0,1,25,9,,0,.83333331,.69999999,LPP+Subsidy+Supply,1
321111,3028,321,3,1,1,22,9,,0,.79411763,.61764705,LPP+Subsidy+Supply,1
321525,3216,321,3,0,0,30,20,,1,.83333331,.69999999,LPP+Subsidy+Supply,1
321336,3216,321,3,0,0,57,2,,1,.83333331,.69999999,LPP+Subsidy+Supply,1
321501,3028,321,3,1,1,42,1,1,0,.78787881,.60606062,LPP+Subsidy+Supply,1
321309,3216,321,3,0,1,28,14,1,0,.82758623,.68965518,LPP+Subsidy+Supply,1
321328,3216,321,3,0,0,42,2,0,1,.86206895,.7241379,LPP+Subsidy+Supply,1
321502,3028,321,3,0,1,37,2,,0,.79411763,.61764705,LPP+Subsidy+Supply,1
321526,3216,321,3,1,1,38,13,,0,.83333331,.69999999,LPP+Subsidy+Supply,1
321515,3028,321,3,0,0,40,2,,1,.79411763,.61764705,LPP+Subsidy+Supply,1
321512,3028,321,3,0,0,25,12,1,1,.78787881,.60606062,LPP+Subsidy+Supply,1
321135,3028,321,3,0,1,30,6,0,0,.78787881,.63636363,LPP+Subsidy+Supply,1
321313,3216,321,3,1,1,28,20,,0,.83333331,.69999999,LPP+Subsidy+Supply,1
321534,3028,321,3,0,1,29,14,1,0,.78787881,.60606062,LPP+Subsidy+Supply,1
321403,3216,321,3,0,0,31,2,0,1,.86206895,.7241379,LPP+Subsidy+Supply,1
321203,3216,321,3,0,0,41,2,1,1,.86206895,.7241379,LPP+Subsidy+Supply,1
321101,3028,321,3,0,0,42,2,1,1,.81818181,.63636363,LPP+Subsidy+Supply,1
321126,3028,321,3,1,1,48,1,0,0,.78787881,.60606062,LPP+Subsidy+Supply,1
321131,3028,321,3,0,0,26,14,,1,.79411763,.61764705,LPP+Subsidy+Supply,1
321330,3216,321,3,1,1,55,13,,0,.83333331,.69999999,LPP+Subsidy+Supply,1
321510,3028,321,3,0,0,33,1,0,1,.78787881,.60606062,LPP+Subsidy+Supply,1
321322,3216,321,3,1,1,25,12,,0,.83333331,.69999999,LPP+Subsidy+Supply,1
321112,3028,321,3,1,1,23,12,,0,.79411763,.61764705,LPP+Subsidy+Supply,1
321137,3216,321,3,0,0,40,2,,1,.83333331,.69999999,LPP+Subsidy+Supply,1
321308,3216,321,3,1,1,50,2,1,0,.82758623,.68965518,LPP+Subsidy+Supply,1
321132,3028,321,3,0,0,50,2,1,1,.78787881,.63636363,LPP+Subsidy+Supply,1
321700,3028,321,3,0,1,70,1,1,0,.78787881,.60606062,LPP+Subsidy+Supply,1
321108,3028,321,3,1,1,52,2,0,0,.78787881,.60606062,LPP+Subsidy+Supply,1
321500,3028,321,3,0,0,31,9,0,1,.81818181,.63636363,LPP+Subsidy+Supply,1
321200,3216,321,3,1,1,52,2,0,0,.82758623,.68965518,LPP+Subsidy+Supply,1
321116,3028,321,3,0,1,62,2,,0,.79411763,.61764705,LPP+Subsidy+Supply,1
