hhid,cid,vid,uid,does_hh_own,does_hh_has_access,hh_head_age,hh_head_educ_years,hh_has_electricity,hh_any_od,baseline_access,baseline_ownership,treat_cat,any_treatment,hh_head_age_flag_outlier,hh_head_educ_years_flag_outlier
315820,3177,315,3,1,1,46.0,12.0,1.0,0,0.85714287,0.5714286,LPP+Subsidy+Supply,1,0,0
315145,3172,315,3,1,1,,2.0,,0,1.0,0.70588237,LPP+Subsidy,1,0,0
315477,3176,315,3,1,1,38.0,9.0,0.0,0,1.0,0.33333334,LPP+Subsidy,1,0,0
315942,3171,315,3,1,1,40.0,9.0,,0,0.93333334,0.65517241,LPP+Subsidy+Supply,1,0,0
315645,3177,315,3,1,1,43.0,17.0,1.0,0,0.85714287,0.5714286,LPP+Subsidy+Supply,1,0,0
315458,3180,315,3,1,1,50.0,8.0,1.0,0,1.0,0.64285713,LPP+Subsidy+Supply,1,0,0
315231,3168,315,3,1,1,30.0,2.0,,0,0.96296299,0.8888889,LPP+Subsidy+Supply,1,0,0
315138,3171,315,3,1,1,44.0,18.0,,0,0.93333334,0.65517241,LPP+Subsidy+Supply,1,0,0
316502,3207,316,3,0,0,50.0,2.0,1.0,1,0.92307693,0.57692307,Control,0,0,0
316443,3208,316,3,0,0,62.0,1.0,0.0,1,1.0,0.8125,Control,0,0,0
316322,3210,316,3,0,1,27.0,2.0,1.0,0,0.82352942,0.64705884,Control,0,0,0
316505,3207,316,3,0,1,33.0,1.0,0.0,0,0.92307693,0.53846157,Control,0,0,0
316442,3208,316,3,1,1,47.0,2.0,,0,0.969697,0.78787881,Control,0,0,0
316648,3208,316,3,1,1,35.0,2.0,,0,0.969697,0.78787881,Control,0,0,0
316539,3023,316,3,0,1,28.0,14.0,,0,0.2857143,0.21428572,Control,0,0,0
316533,3207,316,3,0,1,30.0,1.0,0.0,0,0.92307693,0.57692307,Control,0,0,0
316121,3209,316,3,1,1,60.0,2.0,,0,0.88235295,0.47058824,Control,0,0,0
316646,3208,316,3,1,1,42.0,9.0,1.0,0,0.96875,0.78125,Control,0,0,0
316425,3208,316,3,1,1,42.0,7.0,,0,0.969697,0.78787881,Control,0,0,0
316705,3023,316,3,0,0,58.0,1.0,,1,0.2857143,0.21428572,Control,0,0,0
316223,3023,316,3,0,1,25.0,7.0,0.0,0,0.23076923,0.15384616,Control,0,0,0
316233,3023,316,3,0,0,56.0,1.0,0.0,1,0.30769232,0.23076923,Control,0,0,0
316524,3208,316,3,0,1,52.0,2.0,1.0,0,0.96875,0.78125,Control,0,0,0
316431,3208,316,3,1,1,45.0,5.0,1.0,0,0.96875,0.78125,Control,0,0,0
316323,3208,316,3,0,1,24.0,11.0,1.0,0,0.96875,0.78125,Control,0,0,0
316507,3207,316,3,0,1,33.0,13.0,1.0,0,0.92307693,0.57692307,Control,0,0,0
316440,3208,316,3,1,1,43.0,7.0,,0,0.969697,0.78787881,Control,0,0,0
316116,3209,316,3,1,1,65.0,13.0,,0,0.88235295,0.47058824,Control,0,0,0
316206,3209,316,3,0,1,50.0,2.0,,0,0.88235295,0.47058824,Control,0,0,0
316332,3210,316,3,1,1,33.0,9.0,1.0,0,0.82352942,0.64705884,Control,0,0,0
316224,3023,316,3,1,1,45.0,1.0,,0,0.2857143,0.21428572,Control,0,0,0
316706,3023,316,3,0,0,27.0,9.0,,1,0.2857143,0.21428572,Control,0,0,0
316118,3209,316,3,0,1,35.0,13.0,,0,0.88235295,0.47058824,Control,0,0,0
316701,3023,316,3,0,0,40.0,2.0,0.0,1,0.23076923,0.15384616,Control,0,0,0
316330,3208,316,3,0,0,32.0,2.0,,1,0.969697,0.78787881,Control,0,0,0
316217,3024,316,3,0,1,26.0,9.0,,0,0.94594592,0.62162161,Control,0,0,0
316205,3209,316,3,1,1,50.0,2.0,1.0,0,0.875,0.4375,Control,0,0,0
316237,3023,316,3,0,0,45.0,2.0,0.0,1,0.30769232,0.23076923,Control,0,0,0
316453,3024,316,3,1,1,22.0,9.0,,0,0.94594592,0.62162161,Control,0,0,0
316504,3207,316,3,0,0,36.0,2.0,1.0,1,0.92307693,0.57692307,Control,0,0,0
316424,3208,316,3,0,1,24.0,13.0,,0,0.969697,0.78787881,Control,0,0,0
316214,3024,316,3,0,1,23.0,13.0,1.0,0,0.94444442,0.6388889,Control,0,0,0
316148,3208,316,3,1,1,20.0,9.0,1.0,0,0.96875,0.78125,Control,0,0,0
316622,3024,316,3,0,1,58.0,1.0,,0,0.94594592,0.62162161,Control,0,0,0
316103,3209,316,3,1,1,75.0,2.0,,0,0.88235295,0.47058824,Control,0,0,0
316347,3024,316,3,0,1,28.0,15.0,1.0,0,0.94444442,0.6388889,Control,0,0,0
316120,3209,316,3,0,1,27.0,2.0,,0,0.88235295,0.47058824,Control,0,0,0
316329,3208,316,3,1,1,40.0,2.0,1.0,0,0.96875,0.78125,Control,0,0,0
316658,3024,316,3,1,1,26.0,2.0,0.0,0,0.94444442,0.6111111,Control,0,0,0
316518,3024,316,3,1,1,50.0,2.0,,0,0.94594592,0.62162161,Control,0,0,0
316601,3209,316,3,1,1,32.0,2.0,,0,0.88235295,0.47058824,Control,0,0,0
316140,3207,316,3,1,1,65.0,2.0,1.0,0,0.92307693,0.53846157,Control,0,0,0
316236,3023,316,3,0,0,35.0,13.0,,1,0.2857143,0.21428572,Control,0,0,0
316630,3208,316,3,1,1,40.0,9.0,,0,0.969697,0.78787881,Control,0,0,0
316619,3024,316,3,0,1,32.0,2.0,,0,0.94594592,0.62162161,Control,0,0,0
316644,3208,316,3,1,1,75.0,15.0,1.0,0,0.96875,0.78125,Control,0,0,0
316702,3023,316,3,0,0,45.0,8.0,,1,0.2857143,0.21428572,Control,0,0,0
316119,3209,316,3,0,1,25.0,9.0,,0,0.88235295,0.47058824,Control,0,0,0
316306,3210,316,3,1,1,45.0,12.0,,0,0.83333331,0.66666669,Control,0,0,0
316537,3207,316,3,0,0,30.0,2.0,,1,0.92592591,0.55555558,Control,0,0,0
316203,3209,316,3,0,0,60.0,7.0,0.0,1,0.875,0.5,Control,0,0,0
316215,3024,316,3,0,1,35.0,9.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
316618,3024,316,3,1,1,62.0,2.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
316227,3023,316,3,0,0,32.0,1.0,,1,0.2857143,0.21428572,Control,0,0,0
316311,3210,316,3,1,1,28.0,2.0,0.0,0,0.82352942,0.64705884,Control,0,0,0
316650,3207,316,3,1,1,26.0,2.0,,0,0.92592591,0.55555558,Control,0,0,0
316415,3210,316,3,1,1,36.0,9.0,1.0,0,0.82352942,0.64705884,Control,0,0,0
316429,3024,316,3,1,1,37.0,2.0,0.0,0,0.94444442,0.6111111,Control,0,0,0
316526,3207,316,3,1,1,26.0,,,0,0.92592591,0.55555558,Control,0,0,0
316202,3209,316,3,1,1,40.0,9.0,,0,0.88235295,0.47058824,Control,0,0,0
316523,3024,316,3,0,1,26.0,6.0,,0,0.94594592,0.62162161,Control,0,0,0
316102,3209,316,3,1,1,25.0,11.0,0.0,0,0.875,0.4375,Control,0,0,0
316651,3207,316,3,1,1,25.0,2.0,,0,0.92592591,0.55555558,Control,0,0,0
316225,3023,316,3,1,1,76.0,1.0,0.0,0,0.30769232,0.23076923,Control,0,0,0
316709,3207,316,3,0,0,26.0,2.0,0.0,1,0.96153843,0.57692307,Control,0,0,0
316428,3208,316,3,0,0,60.0,2.0,0.0,1,0.96875,0.78125,Control,0,0,0
316416,3024,316,3,1,1,41.0,7.0,,0,0.94594592,0.62162161,Control,0,0,0
316201,3209,316,3,0,0,50.0,1.0,,1,0.88235295,0.47058824,Control,0,0,0
316143,3208,316,3,1,1,35.0,2.0,,0,0.969697,0.78787881,Control,0,0,0
316600,3209,316,3,0,1,70.0,1.0,1.0,0,0.875,0.5,Control,0,0,0
316525,3207,316,3,0,1,36.0,2.0,,0,0.92592591,0.55555558,Control,0,0,0
316243,3023,316,3,0,1,25.0,10.0,,0,0.2857143,0.21428572,Control,0,0,0
316124,3209,316,3,0,0,38.0,1.0,0.0,1,0.875,0.5,Control,0,0,0
316153,3210,316,3,0,0,25.0,9.0,0.0,1,0.82352942,0.70588237,Control,0,0,0
316448,3024,316,3,0,0,75.0,1.0,0.0,1,0.97222221,0.6388889,Control,0,0,0
316500,3207,316,3,1,1,42.0,6.0,,0,0.92592591,0.55555558,Control,0,0,0
316417,3024,316,3,0,1,59.0,2.0,1.0,0,0.94444442,0.6388889,Control,0,0,0
316238,3023,316,3,1,1,55.0,1.0,1.0,0,0.30769232,0.23076923,Control,0,0,0
316138,3207,316,3,1,1,55.0,1.0,,0,0.92592591,0.55555558,Control,0,0,0
316114,3209,316,3,0,0,50.0,11.0,,1,0.88235295,0.47058824,Control,0,0,0
316632,3208,316,3,0,1,25.0,8.0,,0,0.969697,0.78787881,Control,0,0,0
316426,3208,316,3,1,1,34.0,2.0,,0,0.969697,0.78787881,Control,0,0,0
316335,3208,316,3,0,1,26.0,9.0,1.0,0,0.96875,0.78125,Control,0,0,0
316543,3210,316,3,1,1,43.0,2.0,,0,0.83333331,0.66666669,Control,0,0,0
316200,3209,316,3,0,0,21.0,2.0,1.0,1,0.9375,0.5,Control,0,0,0
316445,3208,316,3,1,1,55.0,1.0,,0,0.969697,0.78787881,Control,0,0,0
316122,3209,316,3,1,1,55.0,1.0,1.0,0,0.875,0.4375,Control,0,0,0
316349,3024,316,3,0,1,38.0,7.0,,0,0.94594592,0.62162161,Control,0,0,0
316331,3208,316,3,0,0,62.0,1.0,,1,0.969697,0.78787881,Control,0,0,0
316204,3209,316,3,0,0,25.0,1.0,0.0,1,0.9375,0.5,Control,0,0,0
316219,3024,316,3,0,1,55.0,2.0,0.0,0,0.94444442,0.6111111,Control,0,0,0
316452,3024,316,3,1,1,52.0,2.0,,0,0.94594592,0.62162161,Control,0,0,0
316240,3023,316,3,0,1,30.0,2.0,,0,0.2857143,0.21428572,Control,0,0,0
316222,3023,316,3,0,0,25.0,6.0,,1,0.2857143,0.21428572,Control,0,0,0
316400,3024,316,3,1,1,70.0,9.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
316345,3024,316,3,0,0,35.0,2.0,,1,0.94594592,0.62162161,Control,0,0,0
316232,3023,316,3,1,1,45.0,1.0,,0,0.2857143,0.21428572,Control,0,0,0
316241,3023,316,3,0,1,33.0,14.0,,0,0.2857143,0.21428572,Control,0,0,0
316708,3210,316,3,1,1,50.0,2.0,0.0,0,0.88235295,0.70588237,Control,0,0,0
316325,3210,316,3,1,1,40.0,2.0,,0,0.83333331,0.66666669,Control,0,0,0
316221,3023,316,3,0,0,30.0,2.0,0.0,1,0.30769232,0.23076923,Control,0,0,0
316230,3023,316,3,0,1,30.0,1.0,,1,0.2857143,0.21428572,Control,0,0,0
316303,3210,316,3,1,1,26.0,10.0,1.0,0,0.82352942,0.64705884,Control,0,0,0
316328,3210,316,3,1,1,35.0,9.0,,0,0.83333331,0.66666669,Control,0,0,0
316313,3210,316,3,1,1,40.0,2.0,0.0,0,0.82352942,0.64705884,Control,0,0,0
316541,3023,316,3,0,0,45.0,1.0,,1,0.2857143,0.21428572,Control,0,0,0
316423,3208,316,3,1,1,47.0,5.0,1.0,0,0.96875,0.78125,Control,0,0,0
316344,3024,316,3,0,0,48.0,2.0,,1,0.94594592,0.62162161,Control,0,0,0
316208,3209,316,3,0,1,30.0,2.0,,0,0.88235295,0.47058824,Control,0,0,0
316620,3024,316,3,0,1,30.0,2.0,0.0,0,0.94444442,0.6111111,Control,0,0,0
316449,3024,316,3,0,0,24.0,9.0,,1,0.94594592,0.62162161,Control,0,0,0
316113,3209,316,3,1,1,70.0,1.0,0.0,0,0.875,0.5,Control,0,0,0
316427,3208,316,3,1,1,32.0,2.0,1.0,0,0.96875,0.78125,Control,0,0,0
316126,3209,316,3,0,0,50.0,1.0,1.0,1,0.875,0.5,Control,0,0,0
316110,3209,316,3,0,0,40.0,2.0,,1,0.88235295,0.47058824,Control,0,0,0
316436,3208,316,3,1,1,62.0,1.0,,0,0.969697,0.78787881,Control,0,0,0
316150,3208,316,3,1,1,30.0,2.0,,0,0.969697,0.78787881,Control,0,0,0
316652,3207,316,3,1,1,59.0,2.0,,0,0.92592591,0.55555558,Control,0,0,0
316418,3024,316,3,1,1,37.0,9.0,,0,0.94594592,0.62162161,Control,0,0,0
316435,3208,316,3,1,1,58.0,9.0,,0,0.969697,0.78787881,Control,0,0,0
316235,3023,316,3,1,1,35.0,2.0,,0,0.2857143,0.21428572,Control,0,0,0
316430,3208,316,3,1,1,39.0,9.0,,0,0.969697,0.78787881,Control,0,0,0
316226,3023,316,3,0,0,35.0,2.0,,1,0.2857143,0.21428572,Control,0,0,0
316454,3024,316,3,1,1,26.0,9.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
316532,3207,316,3,0,1,26.0,2.0,0.0,0,0.92307693,0.57692307,Control,0,0,0
316145,3208,316,3,0,0,35.0,12.0,,1,0.969697,0.78787881,Control,0,0,0
316641,3208,316,3,1,1,43.0,11.0,,0,0.969697,0.78787881,Control,0,0,0
316633,3208,316,3,0,1,22.0,9.0,1.0,0,0.96875,0.78125,Control,0,0,0
316647,3208,316,3,1,1,40.0,2.0,,0,0.969697,0.78787881,Control,0,0,0
316535,3207,316,3,1,1,35.0,2.0,,0,0.92592591,0.55555558,Control,0,0,0
316660,3024,316,3,1,1,87.0,1.0,,0,0.94594592,0.62162161,Control,0,0,0
316310,3210,316,3,1,1,70.0,8.0,,0,0.83333331,0.66666669,Control,0,0,0
316139,3207,316,3,0,1,25.0,11.0,,0,0.92592591,0.55555558,Control,0,0,0
316536,3207,316,3,0,0,75.0,1.0,,1,0.92592591,0.55555558,Control,0,0,0
316141,3207,316,3,1,1,40.0,2.0,1.0,0,0.92307693,0.53846157,Control,0,0,0
316438,3208,316,3,0,1,31.0,12.0,,0,0.969697,0.78787881,Control,0,0,0
316700,3207,316,3,0,1,22.0,9.0,1.0,0,0.92307693,0.57692307,Control,0,0,0
316534,3207,316,3,1,1,62.0,2.0,,0,0.92592591,0.55555558,Control,0,0,0
316142,3207,316,3,1,1,30.0,9.0,,0,0.92592591,0.55555558,Control,0,0,0
316603,3207,316,3,0,1,22.0,11.0,1.0,0,0.92307693,0.53846157,Control,0,0,0
316135,3207,316,3,1,1,40.0,9.0,,0,0.92592591,0.55555558,Control,0,0,0
316602,3207,316,3,1,1,55.0,12.0,,0,0.92592591,0.55555558,Control,0,0,0
316631,3208,316,3,1,1,48.0,9.0,,0,0.969697,0.78787881,Control,0,0,0
316209,3209,316,3,0,1,30.0,1.0,,0,0.88235295,0.47058824,Control,0,0,0
316125,3209,316,3,0,0,30.0,8.0,,1,0.88235295,0.47058824,Control,0,0,0
316542,3023,316,3,0,0,22.0,,,1,0.2857143,0.21428572,Control,0,0,0
316509,3024,316,3,1,1,27.0,2.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
316324,3210,316,3,1,1,51.0,2.0,0.0,0,0.88235295,0.70588237,Control,0,0,0
316432,3208,316,3,0,1,30.0,11.0,,0,0.969697,0.78787881,Control,0,0,0
316628,3208,316,3,0,1,22.0,8.0,0.0,1,0.96875,0.78125,Control,0,0,0
316627,3208,316,3,0,1,20.0,11.0,0.0,1,0.96875,0.78125,Control,0,0,0
316419,3024,316,3,1,1,31.0,14.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
316516,3024,316,3,0,1,32.0,18.0,1.0,0,0.94444442,0.6388889,Control,0,0,0
316302,3210,316,3,0,1,28.0,9.0,,0,0.83333331,0.66666669,Control,0,0,0
316151,3210,316,3,1,1,50.0,9.0,,0,0.83333331,0.66666669,Control,0,0,0
316104,3209,316,3,1,1,30.0,9.0,,0,0.88235295,0.47058824,Control,0,0,0
316624,3024,316,3,0,1,54.0,13.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
316444,3208,316,3,0,0,58.0,1.0,0.0,1,0.96875,0.8125,Control,0,0,0
316640,3208,316,3,1,1,23.0,13.0,,0,0.969697,0.78787881,Control,0,0,0
316220,3024,316,3,0,1,40.0,2.0,,0,0.94594592,0.62162161,Control,0,0,0
316527,3207,316,3,0,1,25.0,2.0,,0,0.92592591,0.55555558,Control,0,0,0
316127,3209,316,3,1,1,38.0,1.0,1.0,0,0.875,0.4375,Control,0,0,0
316341,3208,316,3,0,1,23.0,9.0,,0,0.969697,0.78787881,Control,0,0,0
316346,3024,316,3,1,1,60.0,2.0,,0,0.94594592,0.62162161,Control,0,0,0
316242,3023,316,3,1,1,50.0,2.0,0.0,0,0.30769232,0.23076923,Control,0,0,0
316348,3024,316,3,0,1,32.0,12.0,,0,0.94594592,0.62162161,Control,0,0,0
316501,3207,316,3,0,0,30.0,2.0,1.0,1,0.96153843,0.57692307,Control,0,0,0
316101,3209,316,3,1,1,30.0,3.0,0.0,0,0.875,0.4375,Control,0,0,0
316336,3208,316,3,1,1,48.0,9.0,,0,0.969697,0.78787881,Control,0,0,0
316434,3208,316,3,0,1,32.0,8.0,1.0,0,0.96875,0.8125,Control,0,0,0
316446,3208,316,3,1,1,43.0,2.0,,0,0.969697,0.78787881,Control,0,0,0
316144,3208,316,3,1,1,36.0,2.0,1.0,0,0.96875,0.78125,Control,0,0,0
316703,3024,316,3,0,1,23.0,14.0,,0,0.94594592,0.62162161,Control,0,0,0
316304,3210,316,3,0,1,25.0,12.0,1.0,0,0.82352942,0.70588237,Control,0,0,0
316207,3209,316,3,0,1,22.0,2.0,1.0,0,0.875,0.5,Control,0,0,0
316231,3023,316,3,0,1,24.0,1.0,1.0,0,0.23076923,0.23076923,Control,0,0,0
316123,3209,316,3,1,1,25.0,9.0,,0,0.88235295,0.47058824,Control,0,0,0
316433,3208,316,3,0,1,35.0,6.0,,0,0.969697,0.78787881,Control,0,0,0
316100,3207,316,3,0,0,36.0,9.0,0.0,1,0.92307693,0.57692307,Control,0,0,0
316312,3210,316,3,1,1,30.0,2.0,,0,0.83333331,0.66666669,Control,0,0,0
316117,3209,316,3,0,1,30.0,13.0,1.0,0,0.875,0.5,Control,0,0,0
316245,3023,316,3,0,1,22.0,9.0,,0,0.2857143,0.21428572,Control,0,0,0
316321,3208,316,3,0,1,33.0,10.0,,0,0.969697,0.78787881,Control,0,0,0
316511,3024,316,3,0,1,24.0,2.0,1.0,0,0.94444442,0.6388889,Control,0,0,0
316506,3207,316,3,1,1,55.0,2.0,1.0,0,0.92307693,0.53846157,Control,0,0,0
316522,3024,316,3,1,1,50.0,2.0,1.0,0,0.94444442,0.6388889,Control,0,0,0
316134,3207,316,3,0,0,52.0,1.0,,1,0.92592591,0.55555558,Control,0,0,0
316540,3023,316,3,0,0,28.0,2.0,1.0,1,0.30769232,0.23076923,Control,0,0,0
316350,3024,316,3,1,1,60.0,2.0,,0,0.94594592,0.62162161,Control,0,0,0
316538,3023,316,3,1,1,55.0,1.0,1.0,0,0.23076923,0.15384616,Control,0,0,0
316413,3024,316,3,0,1,25.0,10.0,,0,0.94594592,0.62162161,Control,0,0,0
316320,3210,316,3,1,1,33.0,2.0,1.0,0,0.82352942,0.64705884,Control,0,0,0
316137,3207,316,3,0,0,50.0,2.0,,1,0.92592591,0.55555558,Control,0,0,0
316308,3210,316,3,1,1,35.0,1.0,,0,0.83333331,0.66666669,Control,0,0,0
316637,3208,316,3,1,1,35.0,7.0,,0,0.969697,0.78787881,Control,0,0,0
316314,3210,316,3,1,1,58.0,2.0,,0,0.83333331,0.66666669,Control,0,0,0
316629,3208,316,3,1,1,54.0,9.0,,1,0.969697,0.78787881,Control,0,0,0
316317,3210,316,3,1,1,35.0,12.0,1.0,0,0.82352942,0.64705884,Control,0,0,0
316455,3024,316,3,1,1,23.0,2.0,0.0,0,0.97222221,0.6388889,Control,0,0,0
316105,3209,316,3,1,1,35.0,9.0,,0,0.88235295,0.47058824,Control,0,0,0
316451,3024,316,3,0,1,49.0,1.0,0.0,0,0.94444442,0.6388889,Control,0,0,0
316621,3024,316,3,0,1,27.0,2.0,,0,0.94594592,0.62162161,Control,0,0,0
316503,3207,316,3,0,0,33.0,2.0,,1,0.92592591,0.55555558,Control,0,0,0
316656,3207,316,3,0,1,22.0,9.0,,0,0.92592591,0.55555558,Control,0,0,0
316414,3024,316,3,0,1,21.0,9.0,1.0,0,0.94444442,0.6388889,Control,0,0,0
316234,3023,316,3,0,0,37.0,2.0,,1,0.2857143,0.21428572,Control,0,0,0
316316,3210,316,3,1,1,28.0,2.0,,0,0.83333331,0.66666669,Control,0,0,0
316635,3208,316,3,0,1,41.0,9.0,1.0,0,0.96875,0.78125,Control,0,0,0
316659,3024,316,3,1,1,32.0,2.0,,0,0.94594592,0.62162161,Control,0,0,0
316146,3208,316,3,0,0,75.0,2.0,,1,0.969697,0.78787881,Control,0,0,0
316420,3024,316,3,0,1,27.0,17.0,1.0,0,0.94444442,0.6388889,Control,0,0,0
316327,3210,316,3,0,1,30.0,12.0,,0,0.83333331,0.66666669,Control,0,0,0
316649,3208,316,3,1,1,27.0,2.0,,0,0.969697,0.78787881,Control,0,0,0
316343,3208,316,3,1,1,36.0,2.0,0.0,0,0.96875,0.78125,Control,0,0,0
316228,3023,316,3,1,1,35.0,2.0,,1,0.2857143,0.21428572,Control,0,0,0
316319,3210,316,3,0,1,29.0,12.0,,0,0.83333331,0.66666669,Control,0,0,0
316450,3024,316,3,1,1,32.0,6.0,,0,0.94594592,0.62162161,Control,0,0,0
316246,3023,316,3,0,1,23.0,9.0,,0,0.2857143,0.21428572,Control,0,0,0
316625,3024,316,3,1,1,32.0,2.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
316239,3023,316,3,0,0,45.0,2.0,0.0,1,0.30769232,0.23076923,Control,0,0,0
316519,3024,316,3,0,1,35.0,,,0,0.94594592,0.62162161,Control,0,0,0
316229,3023,316,3,0,1,26.0,2.0,1.0,1,0.30769232,0.23076923,Control,0,0,0
316149,3208,316,3,1,1,16.0,1.0,,0,0.969697,0.78787881,Control,0,0,0
316342,3208,316,3,0,1,25.0,9.0,1.0,0,0.96875,0.8125,Control,0,0,0
316655,3024,316,3,1,1,42.0,10.0,,0,0.94594592,0.62162161,Control,0,0,0
316216,3024,316,3,0,1,50.0,2.0,1.0,0,0.94444442,0.6388889,Control,0,0,0
316334,3208,316,3,1,1,,,,0,0.969697,0.78787881,Control,0,0,0
316517,3024,316,3,1,1,40.0,9.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
316520,3024,316,3,1,1,50.0,15.0,1.0,0,0.94444442,0.6111111,Control,0,0,0
317611,3163,317,3,0,1,24.0,10.0,,1,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317617,3163,317,3,1,1,35.0,8.0,1.0,0,0.7647059,0.58823532,LPP+Subsidy,1,0,0
317605,3163,317,3,1,1,32.0,2.0,1.0,0,0.7647059,0.58823532,LPP+Subsidy,1,0,0
317630,3163,317,3,0,1,62.0,1.0,1.0,0,0.7647059,0.64705884,LPP+Subsidy,1,0,0
317600,3163,317,3,1,1,40.0,7.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317627,3163,317,3,0,0,44.0,1.0,,1,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317610,3163,317,3,1,1,25.0,9.0,0.0,0,0.7647059,0.58823532,LPP+Subsidy,1,0,0
317619,3163,317,3,1,1,45.0,2.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317604,3163,317,3,1,1,40.0,9.0,,1,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317608,3163,317,3,1,1,36.0,9.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317622,3163,317,3,1,1,36.0,9.0,1.0,0,0.82352942,0.64705884,LPP+Subsidy,1,0,0
317700,3163,317,3,0,0,33.0,6.0,0.0,1,0.82352942,0.64705884,LPP+Subsidy,1,0,0
317615,3163,317,3,0,1,54.0,2.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317609,3163,317,3,1,1,42.0,2.0,0.0,0,0.7647059,0.58823532,LPP+Subsidy,1,0,0
317607,3163,317,3,1,1,42.0,2.0,0.0,0,0.7647059,0.58823532,LPP+Subsidy,1,0,0
317628,3163,317,3,0,0,60.0,1.0,0.0,1,0.82352942,0.64705884,LPP+Subsidy,1,0,0
317623,3163,317,3,1,1,26.0,1.0,0.0,0,0.7647059,0.58823532,LPP+Subsidy,1,0,0
317624,3163,317,3,1,1,36.0,2.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317602,3163,317,3,0,0,58.0,1.0,0.0,1,0.7647059,0.64705884,LPP+Subsidy,1,0,0
317625,3163,317,3,0,0,57.0,10.0,0.0,1,0.7647059,0.64705884,LPP+Subsidy,1,0,0
317606,3163,317,3,1,1,36.0,11.0,0.0,0,0.7647059,0.58823532,LPP+Subsidy,1,0,0
317601,3163,317,3,1,1,45.0,9.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317616,3163,317,3,1,1,44.0,1.0,,1,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317631,3163,317,3,1,1,28.0,12.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317618,3163,317,3,0,0,36.0,12.0,,1,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317629,3163,317,3,1,1,39.0,1.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317603,3163,317,3,1,1,70.0,2.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317613,3163,317,3,1,1,36.0,3.0,1.0,0,0.82352942,0.64705884,LPP+Subsidy,1,0,0
317626,3163,317,3,1,1,32.0,2.0,0.0,0,0.7647059,0.58823532,LPP+Subsidy,1,0,0
317614,3163,317,3,1,1,27.0,9.0,,0,0.77777779,0.6111111,LPP+Subsidy,1,0,0
317612,3163,317,3,1,1,51.0,2.0,0.0,0,0.7647059,0.58823532,LPP+Subsidy,1,0,0
318376,3194,318,3,1,1,50.0,2.0,,0,0.96666664,0.83333331,LPP+Subsidy+Supply,1,0,0
318480,3182,318,3,0,1,23.0,8.0,,0,0.77272725,0.59090906,LPP+Subsidy,1,0,0
318108,3189,318,3,1,1,33.0,2.0,0.0,0,0.61290324,0.54838711,LPP+Subsidy+Supply,1,0,0
318350,3193,318,3,0,0,60.0,1.0,,1,0.77419353,0.67741936,LPP+Subsidy+Supply,1,0,0
318134,3220,318,3,0,0,62.0,2.0,,1,0.55555558,0.44444445,LPP+Subsidy+Supply,1,0,0
318632,3190,318,3,1,1,38.0,2.0,,0,0.47826087,0.43478259,LPP+Subsidy+Supply,1,0,0
318523,3192,318,3,1,1,32.0,10.0,,0,1.0,0.85714287,LPP+Subsidy+Supply,1,0,0
318385,3194,318,3,1,1,53.0,12.0,,0,0.96666664,0.83333331,LPP+Subsidy+Supply,1,0,0
318149,3220,318,3,0,0,30.0,1.0,,1,0.55555558,0.44444445,LPP+Subsidy+Supply,1,0,0
318431,3190,318,3,1,1,22.0,6.0,0.0,0,0.5,0.45454547,LPP+Subsidy+Supply,1,0,0
318703,3188,318,3,1,1,46.0,2.0,,0,0.7647059,0.52941179,LPP+Subsidy,1,0,0
318507,3189,318,3,0,0,64.0,2.0,0.0,1,0.61290324,0.54838711,LPP+Subsidy+Supply,1,0,0
318529,3183,318,3,1,1,35.0,2.0,,0,0.77419353,0.67741936,LPP+Subsidy+Supply,1,0,0
318137,3220,318,3,0,0,32.0,12.0,0.0,1,0.625,0.5,LPP+Subsidy+Supply,1,0,0
318138,3220,318,3,1,1,46.0,8.0,,1,0.55555558,0.44444445,LPP+Subsidy+Supply,1,0,0
318213,3191,318,3,1,1,30.0,2.0,,0,1.0,0.95454544,LPP+Subsidy,1,0,0
